UserID_1,UserID_2,Edge_Freq,Keyword,Key_Freq,Lat,Long,Geo_Feq
220075111.0,@etihadairways,1,landed,1,24.46667,54.36667,1
220075111.0,@etihadairways,1,Dhabi,2,24.46667,54.36667,1
220075111.0,@etihadairways,1,Airport,1,24.46667,54.36667,1
220075111.0,@etihadairways,1,Just,1,24.46667,54.36667,1
51321454.0,@jazzaberry,1,#birthday,1,24.46667,54.36667,1
51321454.0,@jazzaberry,1,thank,1,24.46667,54.36667,1
51321454.0,@jazzaberry,1,visiting,1,24.46667,54.36667,1
51321454.0,@jazzaberry,1,greeting,1,24.46667,54.36667,1
51321454.0,@jazzaberry,1,Yayyyyy,1,24.46667,54.36667,1
51321454.0,@jazzaberry,1,babes,1,24.46667,54.36667,1
51321454.0,@jazzaberry,1,Thank,1,24.46667,54.36667,1
1267822722.0,@DXBMediaOffice,1,managing,1,24.46667,54.36667,1
1267822722.0,@DXBMediaOffice,1,director,1,24.46667,54.36667,1
1267822722.0,@DXBMediaOffice,1,Digital,1,24.46667,54.36667,1
347889518.0,@klalaphotograph,1,love,1,24.46667,54.36667,1
347889518.0,@klalaphotograph,1,offer,1,24.46667,54.36667,1
347889518.0,@klalaphotograph,1,this,1,24.46667,54.36667,1
347889518.0,@klalaphotograph,1,photo,1,24.46667,54.36667,1
347889518.0,@klalaphotograph,1,rent,1,24.46667,54.36667,1
347889518.0,@klalaphotograph,1,Seen,1,24.46667,54.36667,1
347889518.0,@klalaphotograph,1,you,1,24.46667,54.36667,1
1035918655.0,@t_bigsight,1,Koto,1,35.68501,139.7514,1
1035918655.0,@t_bigsight,1,Sight,1,35.68501,139.7514,1
1035918655.0,@t_bigsight,1,Tokyo,1,35.68501,139.7514,1
113282137.0,@curry_shop_cc,1,B,1,35.68501,139.7514,1
2380974648.0,@etniesbmx,1,sketch,1,25.78761,-80.2241,1
2380974648.0,@etniesbmx,1,from,1,25.78761,-80.2241,1
2380974648.0,@etniesbmx,1,brandonchristopher,1,25.78761,-80.2241,1
2380974648.0,@etniesbmx,1,some,1,25.78761,-80.2241,1
2380974648.0,@etniesbmx,1,Florida,1,25.78761,-80.2241,1
2380974648.0,@etniesbmx,1,past,1,25.78761,-80.2241,1
2380974648.0,@etniesbmx,1,weekend,1,25.78761,-80.2241,1
1798912051.0,@odakyuline_info,1,Odakyu,1,35.68501,139.7514,1
1798912051.0,@odakyuline_info,1,OT,1,35.68501,139.7514,1
1798912051.0,@odakyuline_info,1,Nagayama,1,35.68501,139.7514,1
1798912051.0,@odakyuline_info,1,Sta,1,35.68501,139.7514,1
1516188721.0,@jreast_official,1,Sta,1,35.68501,139.7514,1
1516188721.0,@jreast_official,1,HigashiKoganei,1,35.68501,139.7514,1
28578076.0,@Youfit,1,Coconut,1,25.78761,-80.2241,1
28578076.0,@Youfit,1,thing,1,25.78761,-80.2241,1
28578076.0,@Youfit,1,Grove,1,25.78761,-80.2241,1
28578076.0,@Youfit,1,gym,1,25.78761,-80.2241,1
28578076.0,@Youfit,1,most,1,25.78761,-80.2241,1
28578076.0,@Youfit,1,Clubs,1,25.78761,-80.2241,1
28578076.0,@Youfit,1,Health,1,25.78761,-80.2241,1
28578076.0,@Youfit,1,world,1,25.78761,-80.2241,1
28578076.0,@Youfit,1,annoying,1,25.78761,-80.2241,1
28578076.0,@Youfit,1,Packed,1,25.78761,-80.2241,1
78601488.0,@y_line_info,1,Y,1,35.68501,139.7514,1
78601488.0,@y_line_info,1,Edogawabashi,1,35.68501,139.7514,1
78601488.0,@y_line_info,1,Sta,1,35.68501,139.7514,1
269473881.0,@jreast_official,1,CC,1,35.68501,139.7514,1
41596109.0,@m_line_info,1,Shinkoenji,1,35.68501,139.7514,1
41596109.0,@m_line_info,1,M,1,35.68501,139.7514,1
41596109.0,@m_line_info,1,Sta,1,35.68501,139.7514,1
2361073248.0,@jreast_official,1,Yokohama,1,35.68501,139.7514,1
2361073248.0,@jreast_official,1,JR,1,35.68501,139.7514,1
1945759753.0,@yanzaki1,1,ooo,1,35.68501,139.7514,1
597363395.0,@tsogosun,1,Dhabi,2,24.46667,54.36667,1
597363395.0,@tsogosun,1,Southern,1,24.46667,54.36667,1
41519781.0,@keiodentetsu,1,Eifukuch,1,35.68501,139.7514,1
41519781.0,@keiodentetsu,1,Sta,1,35.68501,139.7514,1
41519781.0,@keiodentetsu,1,IN,1,35.68501,139.7514,1
391557895.0,@mubarakalkatbi,1,United,1,24.46667,54.36667,1
391557895.0,@mubarakalkatbi,1,Arab,1,24.46667,54.36667,1
391557895.0,@mubarakalkatbi,1,Dhabi,1,24.46667,54.36667,1
391557895.0,@mubarakalkatbi,1,Emirates,1,24.46667,54.36667,1
2380974648.0,@foxbmx,1,sketch,1,25.78761,-80.2241,1
2380974648.0,@foxbmx,1,from,1,25.78761,-80.2241,1
2380974648.0,@foxbmx,1,brandonchristopher,1,25.78761,-80.2241,1
2380974648.0,@foxbmx,1,some,1,25.78761,-80.2241,1
2380974648.0,@foxbmx,1,Florida,1,25.78761,-80.2241,1
2380974648.0,@foxbmx,1,past,1,25.78761,-80.2241,1
2380974648.0,@foxbmx,1,weekend,1,25.78761,-80.2241,1
1267822722.0,@simplyabudhabi,1,managing,1,24.46667,54.36667,1
1267822722.0,@simplyabudhabi,1,director,1,24.46667,54.36667,1
1267822722.0,@simplyabudhabi,1,Digital,1,24.46667,54.36667,1
126251210.0,@jreast_official,1,Nakano,1,35.68501,139.7514,1
126251210.0,@jreast_official,1,Sta,1,35.68501,139.7514,1
227597810.0,@starbucks_j,1,Coffee,1,35.68501,139.7514,1
227597810.0,@starbucks_j,1,Starbucks,1,35.68501,139.7514,1
228662131.0,@tokyu_official,1,OM,1,35.68501,139.7514,1
480214676.0,@jreast_official,1,Tkyto,1,35.68501,139.7514,1
480214676.0,@jreast_official,1,Shinjuku,1,35.68501,139.7514,1
480214676.0,@jreast_official,1,Shinjuku,1,35.68501,139.7514,1
480214676.0,@jreast_official,1,Sta,1,35.68501,139.7514,1
3105147968.0,@h_line_info,1,Chiyoda,1,35.68501,139.7514,1
3105147968.0,@h_line_info,1,H,1,35.68501,139.7514,1
1449552085.0,@shaun_frank,1,#FutureHouse,1,25.78761,-80.2241,1
1449552085.0,@shaun_frank,1,This,1,25.78761,-80.2241,1
1449552085.0,@shaun_frank,1,LIVE,1,25.78761,-80.2241,1
1449552085.0,@shaun_frank,1,Thursday,1,25.78761,-80.2241,1
73315103.0,@sotetsu_pr,1,Futamatagawa,1,35.68501,139.7514,1
73315103.0,@sotetsu_pr,1,StaSO,1,35.68501,139.7514,1
129628680.0,@oycmiami,1,working,1,25.78761,-80.2241,1
129628680.0,@oycmiami,1,her,1,25.78761,-80.2241,1
129628680.0,@oycmiami,1,over,1,25.78761,-80.2241,1
129628680.0,@oycmiami,1,part,1,25.78761,-80.2241,1
129628680.0,@oycmiami,1,privilege,1,25.78761,-80.2241,1
129628680.0,@oycmiami,1,with,1,25.78761,-80.2241,1
48086249.0,@auh,1,International,1,24.46667,54.36667,1
48086249.0,@auh,1,Airport,1,24.46667,54.36667,1
48086249.0,@auh,1,Dhabi,2,24.46667,54.36667,1
48086249.0,@auh,1,AUH,1,24.46667,54.36667,1
1267822722.0,@emiratespalace,1,Sheikh,1,24.46667,54.36667,1
1267822722.0,@emiratespalace,1,Highness,1,24.46667,54.36667,1
1267822722.0,@emiratespalace,1,magical,1,24.46667,54.36667,1
1267822722.0,@emiratespalace,1,together,1,24.46667,54.36667,1
1267822722.0,@emiratespalace,1,truly,1,24.46667,54.36667,1
1267822722.0,@emiratespalace,1,suroormohd,1,24.46667,54.36667,1
1267822722.0,@emiratespalace,1,wonderful,1,24.46667,54.36667,1
1267822722.0,@emiratespalace,1,with,1,24.46667,54.36667,1
2870687215.0,@solacash,1,great,1,24.46667,54.36667,1
2870687215.0,@solacash,1,time,1,24.46667,54.36667,1
2870687215.0,@solacash,1,Long,1,24.46667,54.36667,1
2870687215.0,@solacash,1,celebrating,1,24.46667,54.36667,1
2870687215.0,@solacash,1,twas,1,24.46667,54.36667,1
2870687215.0,@solacash,1,weekend,1,24.46667,54.36667,1
347889518.0,@YesIDoBridal,1,love,1,24.46667,54.36667,1
347889518.0,@YesIDoBridal,1,offer,1,24.46667,54.36667,1
347889518.0,@YesIDoBridal,1,this,1,24.46667,54.36667,1
347889518.0,@YesIDoBridal,1,photo,1,24.46667,54.36667,1
347889518.0,@YesIDoBridal,1,rent,1,24.46667,54.36667,1
347889518.0,@YesIDoBridal,1,Seen,1,24.46667,54.36667,1
347889518.0,@YesIDoBridal,1,you,1,24.46667,54.36667,1
587552613.0,@uectokyo,1,C,1,35.68501,139.7514,1
200438486.0,@odakyuline_info,1,Machida,1,35.68501,139.7514,1
200438486.0,@odakyuline_info,1,Sta,1,35.68501,139.7514,1
200438486.0,@odakyuline_info,1,OH,1,35.68501,139.7514,1
2847518844.0,@chiba_univ_pr,1,Chiba,2,35.68501,139.7514,1
2847518844.0,@chiba_univ_pr,1,University,1,35.68501,139.7514,1
2847518844.0,@chiba_univ_pr,1,Nishichiba,1,35.68501,139.7514,1
2847518844.0,@chiba_univ_pr,1,Campus,1,35.68501,139.7514,1
3967047372.0,@keikyu_official,1,Keiky,1,35.68501,139.7514,1
3967047372.0,@keikyu_official,1,KK,1,35.68501,139.7514,1
3967047372.0,@keikyu_official,1,Tkyto,1,35.68501,139.7514,1
3967047372.0,@keikyu_official,1,Kamata,1,35.68501,139.7514,1
3967047372.0,@keikyu_official,1,Sta,1,35.68501,139.7514,1
3967047372.0,@keikyu_official,1,KK,1,35.68501,139.7514,1
3967047372.0,@keikyu_official,1,Anamoriinari,1,35.68501,139.7514,1
3967047372.0,@keikyu_official,1,Sta,1,35.68501,139.7514,1
99653640.0,@jreast_official,1,Hodogaya,1,35.68501,139.7514,1
99653640.0,@jreast_official,1,Sta,1,35.68501,139.7514,1
193213839.0,@keiodentetsu,1,KOIN,1,35.68501,139.7514,1
193213839.0,@keiodentetsu,1,Sta,1,35.68501,139.7514,1
193213839.0,@keiodentetsu,1,Meidaimae,1,35.68501,139.7514,1
193033489.0,@vickyzilla,1,mos,1,25.78761,-80.2241,1
193033489.0,@vickyzilla,1,duas,1,25.78761,-80.2241,1
193033489.0,@vickyzilla,1,nunca,1,25.78761,-80.2241,1
193033489.0,@vickyzilla,1,serio,1,25.78761,-80.2241,1
193033489.0,@vickyzilla,1,aprendam,1,25.78761,-80.2241,1
193033489.0,@vickyzilla,1,extremidade,1,25.78761,-80.2241,1
193033489.0,@vickyzilla,1,segurar,1,25.78761,-80.2241,1
193033489.0,@vickyzilla,1,martelo,1,25.78761,-80.2241,1
347889518.0,@uniqueberryart,1,love,1,24.46667,54.36667,1
347889518.0,@uniqueberryart,1,offer,1,24.46667,54.36667,1
347889518.0,@uniqueberryart,1,this,1,24.46667,54.36667,1
347889518.0,@uniqueberryart,1,photo,1,24.46667,54.36667,1
347889518.0,@uniqueberryart,1,rent,1,24.46667,54.36667,1
347889518.0,@uniqueberryart,1,Seen,1,24.46667,54.36667,1
347889518.0,@uniqueberryart,1,you,1,24.46667,54.36667,1
129628680.0,@angelasimmons,1,working,1,25.78761,-80.2241,1
129628680.0,@angelasimmons,1,her,1,25.78761,-80.2241,1
129628680.0,@angelasimmons,1,over,1,25.78761,-80.2241,1
129628680.0,@angelasimmons,1,part,1,25.78761,-80.2241,1
129628680.0,@angelasimmons,1,privilege,1,25.78761,-80.2241,1
129628680.0,@angelasimmons,1,with,1,25.78761,-80.2241,1
1449552085.0,@LIVmiami,1,#FutureHouse,1,25.78761,-80.2241,1
1449552085.0,@LIVmiami,1,This,1,25.78761,-80.2241,1
1449552085.0,@LIVmiami,1,LIVE,1,25.78761,-80.2241,1
1449552085.0,@LIVmiami,1,Thursday,1,25.78761,-80.2241,1
168467963.0,62775472.0,1,Sta,1,35.68501,139.7514,1
44629928.0,200438486.0,1,Sta,1,35.68501,139.7514,1
253134186.0,587552613.0,1,C,2,0.0,0.0,0
1798912051.0,96042246.0,1,Sta,1,35.68501,139.7514,1
480214676.0,105546083.0,2,Sta,1,35.68501,139.7514,1
480214676.0,105546083.0,2,Sta,1,35.68501,139.7514,1
249777926.0,277115591.0,2,Dhabi,1,24.46667,54.36667,1
249777926.0,277115591.0,2,Dhabi,1,24.46667,54.36667,1
2684296932.0,30787429.0,1,from,1,0.0,0.0,0
847597489.0,4809045142.0,1,Dhabi,1,24.46667,54.36667,1
847597489.0,150618111.0,1,Dhabi,1,24.46667,54.36667,1
705837259.0,1338389648.0,1,Dhabi,1,24.46667,54.36667,1
168467963.0,41519781.0,1,Sta,1,35.68501,139.7514,1
181423154.0,96042246.0,2,Sta,1,35.68501,139.7514,1
181423154.0,96042246.0,2,Tokyo,1,35.68501,139.7514,1
44629928.0,41519781.0,1,Sta,1,35.68501,139.7514,1
176081290.0,54104257.0,1,Sta,1,35.68501,139.7514,1
380885546.0,1338389648.0,1,Dhabi,1,24.46667,54.36667,1
3924741861.0,19019803.0,2,#rain,1,24.46667,54.36667,1
3924741861.0,19019803.0,2,#uae,1,24.46667,54.36667,1
62131700.0,42485388.0,1,Miami,1,25.78761,-80.2241,1
597363395.0,1531774699.0,1,Dhabi,2,24.46667,54.36667,2
333978731.0,178672671.0,1,Sta,1,35.68501,139.7514,1
1885869060.0,41519781.0,1,Sta,1,35.68501,139.7514,1
189583155.0,609098157.0,2,Sta,1,35.68501,139.7514,1
189583155.0,609098157.0,2,Sta,1,35.68501,139.7514,1
431718684.0,28578076.0,1,most,1,0.0,0.0,0
178672671.0,265682901.0,1,Sta,1,35.68501,139.7514,1
705837259.0,300429074.0,1,Dhabi,1,24.46667,54.36667,1
249777926.0,1867738674.0,2,Dhabi,1,24.46667,54.36667,1
249777926.0,1867738674.0,2,Dhabi,1,24.46667,54.36667,1
3336921679.0,1338389648.0,1,Dhabi,1,24.46667,54.36667,1
380885546.0,705837259.0,1,Dhabi,1,24.46667,54.36667,1
488978008.0,150618111.0,1,Dhabi,1,24.46667,54.36667,1
15438696.0,277115591.0,1,Dhabi,2,24.46667,54.36667,2
189583155.0,41596109.0,2,Sta,1,35.68501,139.7514,1
189583155.0,41596109.0,2,Sta,1,35.68501,139.7514,1
480214676.0,2403023857.0,2,Sta,1,35.68501,139.7514,1
480214676.0,2403023857.0,2,Sta,1,35.68501,139.7514,1
391557895.0,454829072.0,1,Dhabi,1,24.46667,54.36667,1
81861754.0,19019803.0,2,#abudhabi,1,24.46667,54.36667,1
81861754.0,19019803.0,2,#uae,1,24.46667,54.36667,1
333978731.0,124787944.0,1,Sta,1,35.68501,139.7514,1
1798912051.0,265682901.0,1,Sta,1,35.68501,139.7514,1
380885546.0,1867738674.0,2,United,1,24.46667,54.36667,1
380885546.0,1867738674.0,2,Dhabi,1,24.46667,54.36667,1
44629928.0,2403023857.0,1,Sta,1,35.68501,139.7514,1
3967047372.0,95909359.0,1,Sta,1,35.68501,139.7514,1
2856517828.0,2856517828.0,1,#LatinLadiesNight,1,24.46667,54.36667,1
3924741861.0,454829072.0,2,Dhabi,1,24.46667,54.36667,1
3924741861.0,454829072.0,2,Dhabi,2,24.46667,54.36667,1
249777926.0,1531774699.0,2,Dhabi,1,24.46667,54.36667,1
249777926.0,1531774699.0,2,Dhabi,1,24.46667,54.36667,1
333978731.0,265682901.0,1,Sta,1,35.68501,139.7514,1
1127752910.0,19019803.0,1,#uae,1,24.46667,54.36667,1
176081290.0,158805096.0,1,Sta,1,35.68501,139.7514,1
1701041005.0,193213839.0,1,Sta,1,35.68501,139.7514,1
99653640.0,44629928.0,1,Sta,1,35.68501,139.7514,1
333978731.0,99653640.0,1,Sta,1,35.68501,139.7514,1
391557895.0,2684296932.0,1,Emirates,1,24.46667,54.36667,1
200438486.0,6386322.0,1,Sta,1,35.68501,139.7514,1
248626141.0,220075111.0,1,Dhabi,1,24.46667,54.36667,1
312398924.0,220075111.0,2,Dhabi,1,24.46667,54.36667,1
312398924.0,220075111.0,2,Dhabi,1,24.46667,54.36667,1
312398924.0,454829072.0,2,Dhabi,1,24.46667,54.36667,1
312398924.0,454829072.0,2,Dhabi,1,24.46667,54.36667,1
333978731.0,62775472.0,1,Sta,1,35.68501,139.7514,1
99653640.0,126251210.0,1,Sta,1,35.68501,139.7514,1
333978731.0,193213839.0,1,Sta,1,35.68501,139.7514,1
99653640.0,189583155.0,2,Sta,1,35.68501,139.7514,1
99653640.0,189583155.0,2,Sta,1,35.68501,139.7514,1
48086249.0,300429074.0,1,Dhabi,2,24.46667,54.36667,2
300281420.0,54104257.0,1,Sta,1,35.68501,139.7514,1
77303429.0,138418838.0,1,Hollywood,1,25.78761,-80.2241,1
3336921679.0,249777926.0,2,Dhabi,1,24.46667,54.36667,1
3336921679.0,249777926.0,2,Dhabi,1,24.46667,54.36667,1
168467963.0,54104257.0,1,Sta,1,35.68501,139.7514,1
1885869060.0,609098157.0,1,Sta,1,35.68501,139.7514,1
138303191.0,126251210.0,1,Sta,1,35.68501,139.7514,1
523020082.0,1867738674.0,2,United,1,24.46667,54.36667,1
523020082.0,1867738674.0,2,Dhabi,1,24.46667,54.36667,1
2361073248.0,126251210.0,1,Sta,1,35.68501,139.7514,1
3924741861.0,277115591.0,2,Dhabi,1,24.46667,54.36667,1
3924741861.0,277115591.0,2,Dhabi,2,24.46667,54.36667,1
99653640.0,200438486.0,1,Sta,1,35.68501,139.7514,1
44629928.0,2361073248.0,3,Yokohama,1,35.68501,139.7514,1
44629928.0,2361073248.0,3,Sta,1,35.68501,139.7514,1
44629928.0,2361073248.0,3,Yokohama,1,35.68501,139.7514,1
300281420.0,181423154.0,1,Sta,1,35.68501,139.7514,1
2361073248.0,41519781.0,1,Sta,1,35.68501,139.7514,1
1035918655.0,60498895.0,1,Tokyo,1,35.68501,139.7514,1
847597489.0,21033096.0,1,Dhabi,1,24.46667,54.36667,1
398345302.0,118763512.0,1,morning,1,24.46667,54.36667,1
333978731.0,1798912051.0,1,Sta,1,35.68501,139.7514,1
15438696.0,3336921679.0,1,Dhabi,2,24.46667,54.36667,2
391557895.0,1338389648.0,1,Dhabi,1,24.46667,54.36667,1
105546083.0,54104257.0,1,Sta,1,35.68501,139.7514,1
1701041005.0,265682901.0,1,Sta,1,35.68501,139.7514,1
62775472.0,105546083.0,1,Sta,1,35.68501,139.7514,1
286892710.0,391282188.0,1,Dhabi,1,24.46667,54.36667,1
609098157.0,126251210.0,1,Sta,1,35.68501,139.7514,1
178672671.0,126251210.0,1,Sta,1,35.68501,139.7514,1
488978008.0,391282188.0,1,Dhabi,1,24.46667,54.36667,1
3336921679.0,286892710.0,1,Dhabi,1,24.46667,54.36667,1
150618111.0,300429074.0,1,Dhabi,1,24.46667,54.36667,1
1701041005.0,168467963.0,1,Sta,1,35.68501,139.7514,1
300429074.0,1565933497.0,3,photo,1,24.46667,54.36667,1
300429074.0,1565933497.0,3,Just,1,24.46667,54.36667,1
300429074.0,1565933497.0,3,posted,1,24.46667,54.36667,1
150618111.0,2453656771.0,2,Dhabi,1,24.46667,54.36667,1
150618111.0,2453656771.0,2,Dhabi,1,24.46667,54.36667,1
168467963.0,176081290.0,1,Sta,1,35.68501,139.7514,1
300281420.0,178672671.0,1,Sta,1,35.68501,139.7514,1
4044833592.0,220075111.0,2,Dhabi,1,24.46667,54.36667,1
4044833592.0,220075111.0,2,Dhabi,1,24.46667,54.36667,1
3336921679.0,98049819.0,3,photo,1,0.0,0.0,0
3336921679.0,98049819.0,3,Just,1,0.0,0.0,0
3336921679.0,98049819.0,3,posted,1,0.0,0.0,0
105546083.0,1516188721.0,1,Sta,1,35.68501,139.7514,1
248626141.0,277115591.0,1,Dhabi,1,24.46667,54.36667,1
189583155.0,78601488.0,2,Sta,1,35.68501,139.7514,1
189583155.0,78601488.0,2,Sta,1,35.68501,139.7514,1
1035918655.0,163862538.0,2,Koto,1,35.68501,139.7514,1
1035918655.0,163862538.0,2,Koto,1,35.68501,139.7514,1
1701041005.0,96042246.0,1,Sta,1,35.68501,139.7514,1
220075111.0,1531774699.0,2,Hotel,1,24.46667,54.36667,1
220075111.0,1531774699.0,2,Dhabi,2,24.46667,54.36667,1
3924741861.0,380885546.0,1,Dhabi,1,24.46667,54.36667,1
1701041005.0,189583155.0,2,Sta,1,35.68501,139.7514,1
1701041005.0,189583155.0,2,Sta,1,35.68501,139.7514,1
1701041005.0,1798912051.0,1,Sta,1,35.68501,139.7514,1
277115591.0,454829072.0,1,Dhabi,1,24.46667,54.36667,1
99653640.0,62775472.0,1,Sta,1,35.68501,139.7514,1
19515882.0,60498895.0,1,Tokyo,1,35.68501,139.7514,1
138303191.0,189583155.0,2,Sta,1,35.68501,139.7514,1
138303191.0,189583155.0,2,Sta,1,35.68501,139.7514,1
1267822722.0,190906174.0,1,with,1,24.46667,54.36667,1
84635316.0,190906174.0,2,Cafe,1,24.46667,54.36667,1
84635316.0,190906174.0,2,with,1,24.46667,54.36667,1
2453656771.0,1531774699.0,1,Dhabi,1,24.46667,54.36667,1
523020082.0,4044833592.0,2,Dhabi,1,24.46667,54.36667,1
523020082.0,4044833592.0,2,Dhabi,1,24.46667,54.36667,1
200438486.0,105546083.0,2,Sta,1,35.68501,139.7514,1
200438486.0,105546083.0,2,Sta,1,35.68501,139.7514,1
705837259.0,1531774699.0,2,Hotel,1,24.46667,54.36667,1
705837259.0,1531774699.0,2,Dhabi,1,24.46667,54.36667,1
168467963.0,96042246.0,2,Machida,1,35.68501,139.7514,1
168467963.0,96042246.0,2,Sta,1,35.68501,139.7514,1
523020082.0,391557895.0,4,United,1,24.46667,54.36667,1
523020082.0,391557895.0,4,Arab,1,24.46667,54.36667,1
523020082.0,391557895.0,4,Dhabi,1,24.46667,54.36667,1
523020082.0,391557895.0,4,Emirates,1,24.46667,54.36667,1
150618111.0,312398924.0,1,Dhabi,1,24.46667,54.36667,1
163862538.0,54104257.0,1,Sta,1,35.68501,139.7514,1
178672671.0,62775472.0,1,Sta,1,35.68501,139.7514,1
705837259.0,248626141.0,1,Dhabi,1,24.46667,54.36667,1
488978008.0,2453656771.0,2,Dhabi,1,24.46667,54.36667,1
488978008.0,2453656771.0,2,Dhabi,1,24.46667,54.36667,1
380885546.0,48086249.0,1,Dhabi,1,24.46667,54.36667,1
62775472.0,3967047372.0,1,Sta,1,35.68501,139.7514,1
3967047372.0,3967047372.0,2,KK,1,35.68501,139.7514,1
3967047372.0,3967047372.0,2,Sta,1,35.68501,139.7514,1
286892710.0,220075111.0,1,Dhabi,1,24.46667,54.36667,1
124787944.0,2403023857.0,1,Sta,1,35.68501,139.7514,1
124787944.0,480214676.0,2,Sta,1,35.68501,139.7514,1
124787944.0,480214676.0,2,Sta,1,35.68501,139.7514,1
333978731.0,176081290.0,1,Sta,1,35.68501,139.7514,1
847597489.0,3924741861.0,1,Dhabi,1,24.46667,54.36667,1
286892710.0,454829072.0,1,Dhabi,1,24.46667,54.36667,1
3967047372.0,193213839.0,2,Sta,1,35.68501,139.7514,1
3967047372.0,193213839.0,2,Sta,1,35.68501,139.7514,1
4809045142.0,2684296932.0,1,Emirates,1,24.46667,54.36667,1
3967047372.0,1701041005.0,1,Sta,1,35.68501,139.7514,1
1798912051.0,3967047372.0,1,Sta,1,35.68501,139.7514,1
488978008.0,248626141.0,1,Dhabi,1,24.46667,54.36667,1
15438696.0,249777926.0,2,Dhabi,2,24.46667,54.36667,2
15438696.0,249777926.0,2,Dhabi,2,24.46667,54.36667,2
124787944.0,54104257.0,1,Sta,1,35.68501,139.7514,1
48086249.0,15438696.0,4,International,1,24.46667,54.36667,1
