UserID1,UserID2,Time,Keyword,Key_Freq,source,source_freq
101428813.0,391282188.0,12:00 AM - 23 Feb 2016,Center,1,instagram,1
101428813.0,1565933497.0,12:00 AM - 23 Feb 2016,photo,1,instagram,1
101428813.0,1565933497.0,12:00 AM - 23 Feb 2016,Just,1,instagram,1
101428813.0,1565933497.0,12:00 AM - 23 Feb 2016,posted,1,instagram,1
101428813.0,220075111.0,12:00 AM - 23 Feb 2016,Just,1,instagram,1
101428813.0,347889518.0,12:00 AM - 23 Feb 2016,photo,1,instagram,1
629965451.0,312398924.0,12:00 AM - 23 Feb 2016,this,1,instagram,1
629965451.0,347889518.0,12:00 AM - 23 Feb 2016,this,1,instagram,1
629965451.0,19019803.0,12:00 AM - 23 Feb 2016,this,1,instagram,1
629965451.0,2380974648.0,12:00 AM - 23 Feb 2016,sketch,1,instagram,1
50652724.0,2870687215.0,12:00 AM - 23 Feb 2016,great,1,instagram,1
312398924.0,249777926.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
312398924.0,249777926.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
312398924.0,2453656771.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
312398924.0,21033096.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
312398924.0,300429074.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
312398924.0,391282188.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
312398924.0,4044833592.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
312398924.0,4044833592.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
312398924.0,248626141.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
312398924.0,220075111.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
312398924.0,347889518.0,12:00 AM - 23 Feb 2016,this,1,instagram,2
312398924.0,277115591.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
312398924.0,1867738674.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
312398924.0,1531774699.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
312398924.0,454829072.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
312398924.0,1338389648.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
312398924.0,2453656771.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
312398924.0,19019803.0,12:00 AM - 23 Feb 2016,this,1,instagram,2
2870687215.0,229883964.0,12:00 AM - 23 Feb 2016,your,1,instagram,2
468828312.0,48045893.0,12:00 AM - 23 Feb 2016,today,1,instagram,1
249777926.0,249777926.0,12:00 AM - 23 Feb 2016,City,1,instagram,2
249777926.0,249777926.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
249777926.0,249777926.0,12:00 AM - 23 Feb 2016,Khalifa,1,instagram,2
249777926.0,2453656771.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
249777926.0,21033096.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
249777926.0,300429074.0,12:00 AM - 23 Feb 2016,City,1,instagram,2
249777926.0,300429074.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
249777926.0,391282188.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
249777926.0,4044833592.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
249777926.0,4044833592.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
249777926.0,248626141.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
249777926.0,220075111.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
249777926.0,277115591.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
249777926.0,1867738674.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
249777926.0,1531774699.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
249777926.0,454829072.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
249777926.0,1338389648.0,12:00 AM - 23 Feb 2016,City,1,instagram,2
249777926.0,1338389648.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
249777926.0,2453656771.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
249777926.0,293670056.0,12:00 AM - 23 Feb 2016,City,1,instagram,2
2870687215.0,54348099.0,12:00 AM - 23 Feb 2016,time,1,instagram,2
2870687215.0,38951171.0,12:00 AM - 23 Feb 2016,time,1,instagram,2
2870687215.0,2380974648.0,12:00 AM - 23 Feb 2016,weekend,1,instagram,2
249777926.0,2453656771.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
249777926.0,21033096.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
249777926.0,300429074.0,12:00 AM - 23 Feb 2016,City,1,instagram,2
249777926.0,300429074.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
249777926.0,391282188.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
249777926.0,4044833592.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
249777926.0,4044833592.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
249777926.0,248626141.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
249777926.0,220075111.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
249777926.0,277115591.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
249777926.0,1867738674.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
249777926.0,1531774699.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
249777926.0,454829072.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
249777926.0,1338389648.0,12:00 AM - 23 Feb 2016,City,1,instagram,2
249777926.0,1338389648.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
249777926.0,2453656771.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
249777926.0,293670056.0,12:00 AM - 23 Feb 2016,City,1,instagram,2
2453656771.0,21033096.0,12:00 AM - 23 Feb 2016,Dhabi,1,0,0
2453656771.0,300429074.0,12:00 AM - 23 Feb 2016,Dhabi,1,0,0
2453656771.0,391282188.0,12:00 AM - 23 Feb 2016,Dhabi,1,0,0
2453656771.0,4044833592.0,12:00 AM - 23 Feb 2016,Dhabi,1,0,0
2453656771.0,4044833592.0,12:00 AM - 23 Feb 2016,Dhabi,1,0,0
2453656771.0,248626141.0,12:00 AM - 23 Feb 2016,Dhabi,1,0,0
2453656771.0,220075111.0,12:00 AM - 23 Feb 2016,Dhabi,1,0,0
2453656771.0,277115591.0,12:00 AM - 23 Feb 2016,Dhabi,1,0,0
2453656771.0,1867738674.0,12:00 AM - 23 Feb 2016,Dhabi,1,0,0
2453656771.0,1531774699.0,12:00 AM - 23 Feb 2016,Dhabi,1,0,0
2453656771.0,454829072.0,12:00 AM - 23 Feb 2016,Dhabi,1,0,0
2453656771.0,1338389648.0,12:00 AM - 23 Feb 2016,Dhabi,1,0,0
2453656771.0,2453656771.0,12:00 AM - 23 Feb 2016,Dhabi,1,0,0
21033096.0,300429074.0,12:00 AM - 23 Feb 2016,Dhabi,3,kartenquiz,1
21033096.0,391282188.0,12:00 AM - 23 Feb 2016,Dhabi,3,kartenquiz,1
21033096.0,4044833592.0,12:00 AM - 23 Feb 2016,Dhabi,3,kartenquiz,1
21033096.0,4044833592.0,12:00 AM - 23 Feb 2016,Dhabi,3,kartenquiz,1
21033096.0,248626141.0,12:00 AM - 23 Feb 2016,Dhabi,3,kartenquiz,1
21033096.0,220075111.0,12:00 AM - 23 Feb 2016,Dhabi,3,kartenquiz,1
21033096.0,277115591.0,12:00 AM - 23 Feb 2016,Dhabi,3,kartenquiz,1
21033096.0,1867738674.0,12:00 AM - 23 Feb 2016,Dhabi,3,kartenquiz,1
21033096.0,1531774699.0,12:00 AM - 23 Feb 2016,Dhabi,3,kartenquiz,1
21033096.0,454829072.0,12:00 AM - 23 Feb 2016,Dhabi,3,kartenquiz,1
21033096.0,1338389648.0,12:00 AM - 23 Feb 2016,Dhabi,3,kartenquiz,1
21033096.0,2453656771.0,12:00 AM - 23 Feb 2016,Dhabi,3,kartenquiz,1
54348099.0,249831776.0,12:00 AM - 23 Feb 2016,between,1,instagram,1
54348099.0,38951171.0,12:00 AM - 23 Feb 2016,time,1,instagram,1
300429074.0,391282188.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,1
300429074.0,4044833592.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,1
300429074.0,4044833592.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,1
300429074.0,1565933497.0,12:00 AM - 23 Feb 2016,photo,1,instagram,1
300429074.0,1565933497.0,12:00 AM - 23 Feb 2016,Just,1,instagram,1
300429074.0,1565933497.0,12:00 AM - 23 Feb 2016,posted,1,instagram,1
300429074.0,248626141.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,1
300429074.0,220075111.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,1
300429074.0,220075111.0,12:00 AM - 23 Feb 2016,Just,1,instagram,1
300429074.0,347889518.0,12:00 AM - 23 Feb 2016,photo,1,instagram,1
300429074.0,277115591.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,1
300429074.0,1867738674.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,1
300429074.0,1531774699.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,1
300429074.0,454829072.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,1
300429074.0,1338389648.0,12:00 AM - 23 Feb 2016,City,1,instagram,1
300429074.0,1338389648.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,1
300429074.0,2453656771.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,1
300429074.0,293670056.0,12:00 AM - 23 Feb 2016,City,1,instagram,1
391282188.0,4044833592.0,12:00 AM - 23 Feb 2016,Dhabi,2,swarmapp,1
391282188.0,4044833592.0,12:00 AM - 23 Feb 2016,Dhabi,2,swarmapp,1
391282188.0,248626141.0,12:00 AM - 23 Feb 2016,Dhabi,2,swarmapp,1
391282188.0,220075111.0,12:00 AM - 23 Feb 2016,Dhabi,2,swarmapp,1
391282188.0,277115591.0,12:00 AM - 23 Feb 2016,Dhabi,2,swarmapp,1
391282188.0,1867738674.0,12:00 AM - 23 Feb 2016,Dhabi,2,swarmapp,1
391282188.0,1531774699.0,12:00 AM - 23 Feb 2016,Dhabi,2,swarmapp,1
391282188.0,454829072.0,12:00 AM - 23 Feb 2016,Dhabi,2,swarmapp,1
391282188.0,1338389648.0,12:00 AM - 23 Feb 2016,Dhabi,2,swarmapp,1
391282188.0,2453656771.0,12:00 AM - 23 Feb 2016,Dhabi,2,swarmapp,1
4044833592.0,4044833592.0,12:00 AM - 23 Feb 2016,Rotana,1,instagram,2
4044833592.0,4044833592.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
4044833592.0,4044833592.0,12:00 AM - 23 Feb 2016,Park,1,instagram,2
4044833592.0,248626141.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
4044833592.0,220075111.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
4044833592.0,277115591.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
4044833592.0,1867738674.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
4044833592.0,1531774699.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
4044833592.0,454829072.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
4044833592.0,1338389648.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
4044833592.0,2453656771.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
4044833592.0,248626141.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
4044833592.0,220075111.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
4044833592.0,277115591.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
4044833592.0,1867738674.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
4044833592.0,1531774699.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
4044833592.0,454829072.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
4044833592.0,1338389648.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
4044833592.0,2453656771.0,12:00 AM - 23 Feb 2016,Dhabi,1,instagram,2
1565933497.0,220075111.0,12:00 AM - 23 Feb 2016,Just,1,instagram,1
1565933497.0,2153020994.0,12:00 AM - 23 Feb 2016,Mohamed,1,instagram,1
1565933497.0,347889518.0,12:00 AM - 23 Feb 2016,photo,1,instagram,1
81861754.0,2856517828.0,12:00 AM - 23 Feb 2016,#abudhabi,1,instagram,1
